2026-06-30 16:49:07,410 | INFO | Organizer Started
2026-06-30 16:49:07,410 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-06-30 16:49:07,411 | INFO | Organizer Finished
2026-06-30 16:49:07,412 | INFO | Moved: 0
2026-06-30 16:49:07,412 | INFO | Skipped: 0
2026-06-30 16:49:07,412 | INFO | Failed: 0
2026-06-30 16:49:07,413 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:07] "POST / HTTP/1.1" 200 -
2026-06-30 16:49:07,444 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:07] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-06-30 16:49:07,445 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:07] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-06-30 16:49:15,815 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:15] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-06-30 16:49:15,847 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:15] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:23:19,298 | INFO | ===================================
2026-07-01 09:23:19,298 | INFO | Organizer Started
2026-07-01 09:23:19,298 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:23:19,300 | INFO | Organizer Finished
2026-07-01 09:23:19,301 | INFO | Moved: 0
2026-07-01 09:23:19,301 | INFO | Skipped: 0
2026-07-01 09:23:19,301 | INFO | Failed: 0
2026-07-01 09:23:19,303 | INFO | 127.0.0.1 - - [01/Jul/2026 09:23:19] "POST / HTTP/1.1" 200 -
2026-07-01 09:23:19,354 | INFO | 127.0.0.1 - - [01/Jul/2026 09:23:19] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:23:19,355 | INFO | 127.0.0.1 - - [01/Jul/2026 09:23:19] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:23:56,921 | INFO | ===================================
2026-07-01 09:23:56,921 | INFO | Organizer Started
2026-07-01 09:23:56,921 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:23:56,927 | INFO | Moved phot.jpg -> Images
2026-07-01 09:23:56,931 | INFO | Moved program.py -> Python_Code
2026-07-01 09:23:56,939 | INFO | Moved resume.pdf -> Documents
2026-07-01 09:23:56,943 | INFO | Organizer Finished
2026-07-01 09:23:56,944 | INFO | Moved: 3
2026-07-01 09:23:56,944 | INFO | Skipped: 0
2026-07-01 09:23:56,944 | INFO | Failed: 0
2026-07-01 09:23:56,945 | INFO | 127.0.0.1 - - [01/Jul/2026 09:23:56] "POST / HTTP/1.1" 200 -
2026-07-01 09:23:56,986 | INFO | 127.0.0.1 - - [01/Jul/2026 09:23:56] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:23:56,989 | INFO | 127.0.0.1 - - [01/Jul/2026 09:23:56] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:24:07,854 | INFO | ===================================
2026-07-01 09:24:07,854 | INFO | Organizer Started
2026-07-01 09:24:07,855 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:24:07,856 | INFO | Organizer Finished
2026-07-01 09:24:07,857 | INFO | Moved: 0
2026-07-01 09:24:07,857 | INFO | Skipped: 0
2026-07-01 09:24:07,857 | INFO | Failed: 0
2026-07-01 09:24:07,858 | INFO | 127.0.0.1 - - [01/Jul/2026 09:24:07] "POST / HTTP/1.1" 200 -
2026-07-01 09:24:07,904 | INFO | 127.0.0.1 - - [01/Jul/2026 09:24:07] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:24:07,906 | INFO | 127.0.0.1 - - [01/Jul/2026 09:24:07] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:24:14,560 | INFO | ===================================
2026-07-01 09:24:14,560 | INFO | Organizer Started
2026-07-01 09:24:14,561 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:24:14,565 | INFO | Organizer Finished
2026-07-01 09:24:14,566 | INFO | Moved: 0
2026-07-01 09:24:14,566 | INFO | Skipped: 0
2026-07-01 09:24:14,567 | INFO | Failed: 0
2026-07-01 09:24:14,567 | INFO | 127.0.0.1 - - [01/Jul/2026 09:24:14] "POST / HTTP/1.1" 200 -
2026-07-01 09:24:14,614 | INFO | 127.0.0.1 - - [01/Jul/2026 09:24:14] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:24:14,621 | INFO | 127.0.0.1 - - [01/Jul/2026 09:24:14] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:25:02,178 | INFO | ===================================
2026-07-01 09:25:02,178 | INFO | Organizer Started
2026-07-01 09:25:02,179 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:25:02,182 | INFO | Organizer Finished
2026-07-01 09:25:02,182 | INFO | Moved: 0
2026-07-01 09:25:02,182 | INFO | Skipped: 0
2026-07-01 09:25:02,182 | INFO | Failed: 0
2026-07-01 09:25:02,184 | INFO | 127.0.0.1 - - [01/Jul/2026 09:25:02] "POST / HTTP/1.1" 200 -
2026-07-01 09:25:02,227 | INFO | 127.0.0.1 - - [01/Jul/2026 09:25:02] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:25:02,246 | INFO | 127.0.0.1 - - [01/Jul/2026 09:25:02] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:25:51,064 | INFO | ===================================
2026-07-01 09:25:51,064 | INFO | Organizer Started
2026-07-01 09:25:51,064 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:25:51,066 | INFO | Organizer Finished
2026-07-01 09:25:51,067 | INFO | Moved: 0
2026-07-01 09:25:51,067 | INFO | Skipped: 0
2026-07-01 09:25:51,068 | INFO | Failed: 0
2026-07-01 09:25:51,070 | INFO | 127.0.0.1 - - [01/Jul/2026 09:25:51] "POST / HTTP/1.1" 200 -
2026-07-01 09:25:51,108 | INFO | 127.0.0.1 - - [01/Jul/2026 09:25:51] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:25:51,131 | INFO | 127.0.0.1 - - [01/Jul/2026 09:25:51] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:26:06,366 | INFO | 127.0.0.1 - - [01/Jul/2026 09:26:06] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:26:06,425 | INFO | 127.0.0.1 - - [01/Jul/2026 09:26:06] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:31:35,908 | INFO | ===================================
2026-07-01 09:31:35,908 | INFO | Organizer Started
2026-07-01 09:31:35,909 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:31:35,913 | INFO | Organizer Finished
2026-07-01 09:31:35,914 | INFO | Moved: 0
2026-07-01 09:31:35,914 | INFO | Skipped: 0
2026-07-01 09:31:35,914 | INFO | Failed: 0
2026-07-01 09:31:35,916 | INFO | 127.0.0.1 - - [01/Jul/2026 09:31:35] "POST / HTTP/1.1" 200 -
2026-07-01 09:31:35,994 | INFO | 127.0.0.1 - - [01/Jul/2026 09:31:35] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:31:36,021 | INFO | 127.0.0.1 - - [01/Jul/2026 09:31:36] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:32:15,472 | INFO | ===================================
2026-07-01 09:32:15,472 | INFO | Organizer Started
2026-07-01 09:32:15,473 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:32:15,479 | INFO | Organizer Finished
2026-07-01 09:32:15,480 | INFO | Moved: 0
2026-07-01 09:32:15,480 | INFO | Skipped: 0
2026-07-01 09:32:15,480 | INFO | Failed: 0
2026-07-01 09:32:15,481 | INFO | 127.0.0.1 - - [01/Jul/2026 09:32:15] "POST / HTTP/1.1" 200 -
2026-07-01 09:32:15,538 | INFO | 127.0.0.1 - - [01/Jul/2026 09:32:15] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:32:15,562 | INFO | 127.0.0.1 - - [01/Jul/2026 09:32:15] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:32:48,450 | INFO | ===================================
2026-07-01 09:32:48,450 | INFO | Organizer Started
2026-07-01 09:32:48,450 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:32:48,459 | INFO | Organizer Finished
2026-07-01 09:32:48,459 | INFO | Moved: 0
2026-07-01 09:32:48,460 | INFO | Skipped: 0
2026-07-01 09:32:48,460 | INFO | Failed: 0
2026-07-01 09:32:48,464 | INFO | 127.0.0.1 - - [01/Jul/2026 09:32:48] "POST / HTTP/1.1" 200 -
2026-07-01 09:32:48,522 | INFO | 127.0.0.1 - - [01/Jul/2026 09:32:48] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:32:48,547 | INFO | 127.0.0.1 - - [01/Jul/2026 09:32:48] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:33:25,382 | INFO | ===================================
2026-07-01 09:33:25,383 | INFO | Organizer Started
2026-07-01 09:33:25,383 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:33:25,389 | INFO | Organizer Finished
2026-07-01 09:33:25,390 | INFO | Moved: 0
2026-07-01 09:33:25,390 | INFO | Skipped: 0
2026-07-01 09:33:25,390 | INFO | Failed: 0
2026-07-01 09:33:25,391 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:25] "POST / HTTP/1.1" 200 -
2026-07-01 09:33:25,462 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:25] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:33:25,479 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:25] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:33:39,060 | INFO | ===================================
2026-07-01 09:33:39,061 | INFO | Organizer Started
2026-07-01 09:33:39,061 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:33:39,066 | INFO | Organizer Finished
2026-07-01 09:33:39,066 | INFO | Moved: 0
2026-07-01 09:33:39,067 | INFO | Skipped: 0
2026-07-01 09:33:39,067 | INFO | Failed: 0
2026-07-01 09:33:39,069 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:39] "POST / HTTP/1.1" 200 -
2026-07-01 09:33:39,129 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:39] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:33:39,152 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:39] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:33:56,014 | INFO | ===================================
2026-07-01 09:33:56,014 | INFO | Organizer Started
2026-07-01 09:33:56,014 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:33:56,020 | INFO | Organizer Finished
2026-07-01 09:33:56,021 | INFO | Moved: 0
2026-07-01 09:33:56,022 | INFO | Skipped: 0
2026-07-01 09:33:56,022 | INFO | Failed: 0
2026-07-01 09:33:56,025 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:56] "POST / HTTP/1.1" 200 -
2026-07-01 09:33:56,090 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:56] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:33:56,112 | INFO | 127.0.0.1 - - [01/Jul/2026 09:33:56] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:34:34,913 | INFO | ===================================
2026-07-01 09:34:34,914 | INFO | Organizer Started
2026-07-01 09:34:34,914 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:34:34,916 | INFO | Organizer Finished
2026-07-01 09:34:34,917 | INFO | Moved: 0
2026-07-01 09:34:34,917 | INFO | Skipped: 0
2026-07-01 09:34:34,917 | INFO | Failed: 0
2026-07-01 09:34:34,918 | INFO | 127.0.0.1 - - [01/Jul/2026 09:34:34] "POST / HTTP/1.1" 200 -
2026-07-01 09:34:34,957 | INFO | 127.0.0.1 - - [01/Jul/2026 09:34:34] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:34:34,982 | INFO | 127.0.0.1 - - [01/Jul/2026 09:34:34] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:34:49,474 | INFO | 127.0.0.1 - - [01/Jul/2026 09:34:49] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:34:49,495 | INFO | 127.0.0.1 - - [01/Jul/2026 09:34:49] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:41:55,857 | INFO | ===================================
2026-07-01 09:41:55,857 | INFO | Organizer Started
2026-07-01 09:41:55,857 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:41:55,862 | INFO | Organizer Finished
2026-07-01 09:41:55,863 | INFO | Moved: 0
2026-07-01 09:41:55,863 | INFO | Skipped: 0
2026-07-01 09:41:55,864 | INFO | Failed: 0
2026-07-01 09:41:55,924 | INFO | 127.0.0.1 - - [01/Jul/2026 09:41:55] "POST / HTTP/1.1" 200 -
2026-07-01 09:41:55,993 | INFO | 127.0.0.1 - - [01/Jul/2026 09:41:55] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:41:56,012 | INFO | 127.0.0.1 - - [01/Jul/2026 09:41:56] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:41:56,013 | INFO | 127.0.0.1 - - [01/Jul/2026 09:41:56] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:42:06,914 | INFO | 127.0.0.1 - - [01/Jul/2026 09:42:06] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:42:06,963 | INFO | 127.0.0.1 - - [01/Jul/2026 09:42:06] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:42:43,075 | INFO | ===================================
2026-07-01 09:42:43,075 | INFO | Organizer Started
2026-07-01 09:42:43,076 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:42:43,082 | INFO | Organizer Finished
2026-07-01 09:42:43,082 | INFO | Moved: 0
2026-07-01 09:42:43,083 | INFO | Skipped: 0
2026-07-01 09:42:43,083 | INFO | Failed: 0
2026-07-01 09:42:43,085 | INFO | 127.0.0.1 - - [01/Jul/2026 09:42:43] "POST / HTTP/1.1" 200 -
2026-07-01 09:42:43,131 | INFO | 127.0.0.1 - - [01/Jul/2026 09:42:43] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:42:43,140 | INFO | 127.0.0.1 - - [01/Jul/2026 09:42:43] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:42:43,165 | INFO | 127.0.0.1 - - [01/Jul/2026 09:42:43] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:43:06,433 | INFO | 127.0.0.1 - - [01/Jul/2026 09:43:06] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-07-01 09:43:06,498 | INFO | 127.0.0.1 - - [01/Jul/2026 09:43:06] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:43:38,966 | INFO | ===================================
2026-07-01 09:43:38,966 | INFO | Organizer Started
2026-07-01 09:43:38,966 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:43:38,968 | INFO | Organizer Finished
2026-07-01 09:43:38,969 | INFO | Moved: 0
2026-07-01 09:43:38,969 | INFO | Skipped: 0
2026-07-01 09:43:38,969 | INFO | Failed: 0
2026-07-01 09:43:38,972 | INFO | 127.0.0.1 - - [01/Jul/2026 09:43:38] "POST / HTTP/1.1" 200 -
2026-07-01 09:43:39,033 | INFO | 127.0.0.1 - - [01/Jul/2026 09:43:39] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-07-01 09:43:39,035 | INFO | 127.0.0.1 - - [01/Jul/2026 09:43:39] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-07-01 09:43:39,054 | INFO | 127.0.0.1 - - [01/Jul/2026 09:43:39] "GET /static/style.css HTTP/1.1" 200 -
2026-07-01 09:44:24,769 | INFO | ===================================
2026-07-01 09:44:24,770 | INFO | Organizer Started
2026-07-01 09:44:24,770 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-07-01 09:44:24,776 | INFO | Organizer Finished
2026-07-01 09:44:24,776 | INFO | Moved: 0
2026-07-01 09:44:24,776 | INFO | Skipped: 0
2026-07-01 09:44:24,777 | INFO | Failed: 0
2026-07-01 09:44:24,778 | INFO | 127.0.0.1 - - [01/Jul/2026 09:44:24] "POST / HTTP/1.1" 200 -
2026-07-01 09:44:24,841 | INFO | 127.0.0.1 - - [01/Jul/2026 09:44:24] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
